timestamp,Carrier,OriginCityName,OriginCountry,DestCityName,DestCountry,FlightTimeMin,AvgTicketPrice,Cancelled,FlightDelayType
"Oct 29, 2021 @ 17:52:48.000","Kibana Airlines",Venice,IT,Winnipeg,CA,"976.948","$767.18",false,"Weather Delay"
"Oct 29, 2021 @ 17:51:44.000",JetBeats,"St Louis",US,Tokyo,JP,"647.339","$378.92",false,"Carrier Delay"
"Oct 29, 2021 @ 17:50:36.000",JetBeats,Syracuse,US,Venice,IT,"318.126","$310.28",false,"No Delay"
"Oct 29, 2021 @ 17:50:20.000","Kibana Airlines","Jeju City",KR,Torino,IT,"863.854","$533.79",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 17:49:58.000","Kibana Airlines",Beijing,CN,Charlotte,US,"915.094","$323.51",true,"Carrier Delay"
"Oct 29, 2021 @ 17:48:35.000","ES-Air",Verona,IT,Winnipeg,CA,"567.65","$874.05",false,"No Delay"
"Oct 29, 2021 @ 17:46:45.000",JetBeats,Pisa,IT,Shanghai,CN,"706.796","$500.23",false,"NAS Delay"
"Oct 29, 2021 @ 17:44:11.000","Logstash Airways",Paris,FR,Chengdu,CN,"435.145","$950.85",false,"No Delay"
"Oct 29, 2021 @ 17:37:51.000","Logstash Airways",Lima,PE,Johannesburg,ZA,"574.844","$695.42",false,"No Delay"
"Oct 29, 2021 @ 17:30:05.000","Logstash Airways",Olenegorsk,RU,Pisa,IT,"217.139","$261.02",false,"No Delay"
"Oct 29, 2021 @ 17:28:44.000","ES-Air",Durban,ZA,Toronto,CA,"930.942","$982.74",false,"NAS Delay"
"Oct 29, 2021 @ 17:23:10.000",JetBeats,Naples,IT,Shanghai,CN,"803.589","$948.64",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 17:16:20.000","ES-Air",Santiago,CL,Philadelphia,US,"477.918","$280.01",false,"No Delay"
"Oct 29, 2021 @ 17:16:20.000",JetBeats,"Jeju City",KR,Montreal,CA,"1,117.398","$602.25",false,"Carrier Delay"
"Oct 29, 2021 @ 17:13:06.000",JetBeats,London,GB,"Buenos Aires",AR,"925.858","$982.85",false,"No Delay"
"Oct 29, 2021 @ 17:11:13.000","Logstash Airways","New Delhi",IN,London,GB,"575.479","$315.36",false,"Weather Delay"
"Oct 29, 2021 @ 17:06:00.000","Logstash Airways",Amsterdam,NL,"Frankfurt am Main",DE,"36.604","$285.42",false,"NAS Delay"
"Oct 29, 2021 @ 17:06:00.000","Logstash Airways",Bangor,US,Duluth,US,"301.142","$191.59",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 16:56:50.000","Kibana Airlines","Fort Wayne",US,"Chitose / Tomakomai",JP,"505.621","$342.48",false,"No Delay"
"Oct 29, 2021 @ 16:49:35.000","ES-Air",London,GB,Melbourne,AU,"1,299.639","$990.75",true,"No Delay"
"Oct 29, 2021 @ 16:49:20.000","Kibana Airlines",Adelaide,AU,Naples,IT,"757.9","$516.09",false,"No Delay"
"Oct 29, 2021 @ 16:44:15.000","Logstash Airways",Shanghai,CN,Moscow,RU,"379.565","$813.85",false,"No Delay"
"Oct 29, 2021 @ 16:28:15.000","Logstash Airways",Chicago,US,Zurich,CH,"420.598","$824.85",false,"No Delay"
"Oct 29, 2021 @ 16:25:23.000","Kibana Airlines",Louisville,US,"Buenos Aires",AR,"450.296","$661.41",false,"No Delay"
"Oct 29, 2021 @ 16:16:59.000","Logstash Airways",Cincinnati,US,Helsinki,FI,"519.918","$807.77",false,"No Delay"
"Oct 29, 2021 @ 16:15:52.000","ES-Air",Berlin,DE,Hyderabad,IN,"325.141","$403.06",false,"No Delay"
"Oct 29, 2021 @ 16:15:52.000","ES-Air",Milan,IT,Ottawa,CA,"522.217","$384.21",true,"No Delay"
"Oct 29, 2021 @ 16:14:27.000","Logstash Airways",Portland,US,Sydney,AU,"881.593","$284.15",false,"No Delay"
"Oct 29, 2021 @ 16:14:26.000","Logstash Airways",Ottawa,CA,Ottawa,CA,285,"$219.66",false,"Carrier Delay"
"Oct 29, 2021 @ 16:11:45.000","Logstash Airways",Montreal,CA,Pisa,IT,"397.426","$447.67",false,"No Delay"
"Oct 29, 2021 @ 16:08:21.000","ES-Air",Moscow,RU,Verona,IT,"109.619","$517.27",false,"No Delay"
"Oct 29, 2021 @ 16:04:02.000",JetBeats,Verona,IT,Verona,IT,0,"$141.9",false,"No Delay"
"Oct 29, 2021 @ 16:03:19.000",JetBeats,Guangzhou,CN,Sydney,AU,"395.091","$805.95",true,"No Delay"
"Oct 29, 2021 @ 15:47:56.000",JetBeats,Beijing,CN,Genova,IT,"546.27","$658.93",false,"No Delay"
"Oct 29, 2021 @ 15:37:23.000",JetBeats,Berlin,DE,Genova,IT,"299.099","$700.91",false,"NAS Delay"
"Oct 29, 2021 @ 15:27:04.000","ES-Air","Chitose / Tomakomai",JP,Venice,IT,"819.87","$623.53",true,"No Delay"
"Oct 29, 2021 @ 15:20:32.000",JetBeats,Vienna,AT,Wichita,US,"652.85","$735.04",false,"No Delay"
"Oct 29, 2021 @ 15:11:56.000","Kibana Airlines",Hyderabad,IN,Moscow,RU,"262.29","$631.18",true,"No Delay"
"Oct 29, 2021 @ 15:02:17.000","ES-Air",Munich,DE,Shanghai,CN,"439.886","$809.79",true,"No Delay"
"Oct 29, 2021 @ 15:00:33.000","Logstash Airways",Osaka,JP,Ottawa,CA,"706.529","$540.78",false,"No Delay"
"Oct 29, 2021 @ 14:56:36.000","Kibana Airlines",Helsinki,FI,"Xi'an",CN,"356.716","$639.86",true,"No Delay"
"Oct 29, 2021 @ 14:43:11.000","Kibana Airlines",Tokyo,JP,Zurich,CH,"506.2","$835.32",false,"No Delay"
"Oct 29, 2021 @ 14:39:17.000",JetBeats,Pisa,IT,Shanghai,CN,"729.449","$372.87",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 14:39:17.000","ES-Air",Torino,IT,Winnipeg,CA,"481.531","$705.37",false,"No Delay"
"Oct 29, 2021 @ 14:36:11.000","Kibana Airlines",Tokyo,JP,Vienna,AT,"458.253","$296.79",false,"No Delay"
"Oct 29, 2021 @ 14:34:32.000",JetBeats,Cagliari,IT,London,GB,"125.482","$861.38",false,"No Delay"
"Oct 29, 2021 @ 14:34:08.000","ES-Air",Oslo,NO,Ottawa,CA,"432.845","$390.32",false,"No Delay"
"Oct 29, 2021 @ 14:30:29.000","ES-Air",Quito,EC,Tokyo,JP,"958.266","$452.95",false,"Weather Delay"
"Oct 29, 2021 @ 14:27:39.000","Logstash Airways",Guangzhou,CN,Warsaw,PL,"407.111","$379.88",false,"No Delay"
"Oct 29, 2021 @ 14:22:27.000",JetBeats,Bangalore,IN,Zurich,CH,"433.752","$694.6",false,"No Delay"
"Oct 29, 2021 @ 14:22:08.000","Kibana Airlines",Cagliari,IT,Cleveland,US,"804.524","$312.07",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 14:22:08.000","ES-Air",Madrid,ES,Moscow,RU,"171.394","$616.32",false,"No Delay"
"Oct 29, 2021 @ 14:19:32.000","Logstash Airways",Bergamo,IT,Minneapolis,US,"372.385","$602.67",false,"No Delay"
"Oct 29, 2021 @ 14:19:08.000","Kibana Airlines",London,GB,Seattle,US,"515.014","$943.37",false,"No Delay"
"Oct 29, 2021 @ 14:15:34.000","Kibana Airlines",Milan,IT,"Chitose / Tomakomai",JP,"763.747","$902.84",false,"No Delay"
"Oct 29, 2021 @ 14:02:45.000","Kibana Airlines",Quito,EC,Sydney,AU,"851.98","$446.68",true,"No Delay"
"Oct 29, 2021 @ 13:57:52.000","ES-Air","Buenos Aires",AR,Montreal,CA,"549.899","$372.37",true,"Late Aircraft Delay"
"Oct 29, 2021 @ 13:57:46.000","Kibana Airlines",Newark,US,Oslo,NO,"313.105","$791.9",false,"No Delay"
"Oct 29, 2021 @ 13:57:41.000","ES-Air",Belogorsk,RU,Zurich,CH,"547.532","$562.7",false,"No Delay"
"Oct 29, 2021 @ 13:50:54.000",JetBeats,Manchester,GB,Olenegorsk,RU,"191.57","$437.91",false,"No Delay"
"Oct 29, 2021 @ 13:50:54.000","ES-Air",Olenegorsk,RU,Stockholm,SE,"205.801","$508.89",true,"Carrier Delay"
"Oct 29, 2021 @ 13:45:32.000",JetBeats,Torino,IT,Verona,IT,"19.612","$244.61",false,"No Delay"
"Oct 29, 2021 @ 13:44:00.000","Kibana Airlines","Jeju City",KR,"Kansas City",US,"968.181","$441.68",true,"Late Aircraft Delay"
"Oct 29, 2021 @ 13:40:35.000",JetBeats,Bogota,CO,Winnipeg,CA,"390.027","$976.39",false,"No Delay"
"Oct 29, 2021 @ 13:37:32.000","ES-Air",Osaka,JP,Munich,DE,"439.924","$465.86",false,"No Delay"
"Oct 29, 2021 @ 13:34:38.000",JetBeats,Spokane,US,Winnipeg,CA,"137.151","$281.16",false,"No Delay"
"Oct 29, 2021 @ 13:24:44.000","Kibana Airlines","San Juan",PR,Tokyo,JP,"896.211","$977.6",false,"No Delay"
"Oct 29, 2021 @ 13:19:13.000","ES-Air","Jeju City",KR,Osaka,JP,"50.928","$790.95",false,"No Delay"
"Oct 29, 2021 @ 13:18:13.000",JetBeats,Santiago,CL,London,GB,"1,057.359","$785.55",false,"No Delay"
"Oct 29, 2021 @ 13:17:35.000","Logstash Airways",Helsinki,FI,Rome,IT,"203.243","$747.3",false,"No Delay"
"Oct 29, 2021 @ 13:10:37.000","Kibana Airlines",Moscow,RU,Vienna,AT,"151.518","$718.94",false,"No Delay"
"Oct 29, 2021 @ 13:08:46.000","ES-Air",Amsterdam,NL,Rome,IT,"86.487","$308.4",false,"No Delay"
"Oct 29, 2021 @ 13:08:22.000","ES-Air",Sydney,AU,Zurich,CH,"788.824","$366.28",false,"No Delay"
"Oct 29, 2021 @ 13:06:13.000","Kibana Airlines",Chicago,US,Torino,IT,"344.665","$451.91",false,"No Delay"
"Oct 29, 2021 @ 13:02:45.000","Kibana Airlines",Rome,IT,"Mexico City",MX,"598.881","$649.4",false,"Carrier Delay"
"Oct 29, 2021 @ 13:02:07.000",JetBeats,Toronto,CA,Treviso,IT,"380.736","$304.32",false,"No Delay"
"Oct 29, 2021 @ 12:50:01.000","Kibana Airlines",Belogorsk,RU,Verona,IT,"407.663","$865.35",false,"No Delay"
"Oct 29, 2021 @ 12:40:15.000",JetBeats,Cagliari,IT,Seoul,KR,"852.522","$551.03",false,"No Delay"
"Oct 29, 2021 @ 12:10:34.000","Logstash Airways",Milan,IT,Pisa,IT,"11.308","$112.01",false,"No Delay"
"Oct 29, 2021 @ 12:06:14.000","Logstash Airways",Bangalore,IN,"San Juan",PR,"865.891","$711.54",false,"No Delay"
"Oct 29, 2021 @ 12:04:34.000","ES-Air",Berlin,DE,Melbourne,AU,"1,063.663","$682.95",false,"No Delay"
"Oct 29, 2021 @ 12:04:34.000",JetBeats,Bologna,IT,Syracuse,US,"392.228","$787.75",false,"No Delay"
"Oct 29, 2021 @ 11:56:38.000",JetBeats,Shanghai,CN,Verona,IT,"744.064","$453.6",false,"NAS Delay"
"Oct 29, 2021 @ 11:48:12.000","Logstash Airways",Bologna,IT,Tampa,US,"464.012","$283.34",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 11:46:56.000","Kibana Airlines","Jeju City",KR,Belogorsk,RU,"178.904","$789.24",false,"No Delay"
"Oct 29, 2021 @ 11:43:59.000","ES-Air",Ottawa,CA,Treviso,IT,"590.09","$751.08",false,"No Delay"
"Oct 29, 2021 @ 11:43:59.000","Kibana Airlines",Oslo,NO,Stockholm,SE,"140.083","$886.66",true,"NAS Delay"
"Oct 29, 2021 @ 11:41:01.000","Kibana Airlines",Guangzhou,CN,"Buenos Aires",AR,"925.841","$584.91",false,"No Delay"
"Oct 29, 2021 @ 11:39:50.000","Kibana Airlines","Cape Town",ZA,London,GB,"738.978","$859.84",false,"No Delay"
"Oct 29, 2021 @ 11:25:09.000","Kibana Airlines",Berlin,DE,Naples,IT,"81.246","$645.59",false,"No Delay"
"Oct 29, 2021 @ 11:23:08.000","Logstash Airways","Abu Dhabi",AE,Bari,IT,"488.627","$389.24",false,"Carrier Delay"
"Oct 29, 2021 @ 11:23:08.000","ES-Air",Venice,IT,Zurich,CH,"20.234","$300.73",true,"No Delay"
"Oct 29, 2021 @ 11:17:33.000","ES-Air",Madrid,ES,Denver,US,"424.363","$850.41",false,"No Delay"
"Oct 29, 2021 @ 11:15:14.000","Logstash Airways",Reno,US,"Xi'an",CN,"801.812","$431.25",false,"No Delay"
"Oct 29, 2021 @ 11:10:54.000","ES-Air","Fort Wayne",US,London,GB,"393.731","$555.41",false,"No Delay"
"Oct 29, 2021 @ 11:10:17.000",JetBeats,Bangalore,IN,London,GB,"428.179","$948.88",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 11:07:41.000","Kibana Airlines",Edmonton,CA,London,GB,"340.01","$349.52",false,"No Delay"
"Oct 29, 2021 @ 11:01:44.000","Logstash Airways",Rome,IT,Munich,DE,"42.893","$814.25",false,"No Delay"
"Oct 29, 2021 @ 11:01:16.000","Logstash Airways",Bologna,IT,Portland,US,"451.964","$784.07",false,"No Delay"
"Oct 29, 2021 @ 11:01:14.000","Logstash Airways","Las Vegas",US,Oslo,NO,"688.662","$948.52",false,"No Delay"
"Oct 29, 2021 @ 10:53:52.000","Kibana Airlines",Tokoname,JP,Copenhagen,DK,"541.919","$694.65",false,"No Delay"
"Oct 29, 2021 @ 10:47:49.000","ES-Air",Norfolk,US,Tokyo,JP,"587.763","$990.29",false,"No Delay"
"Oct 29, 2021 @ 10:47:49.000",JetBeats,Mumbai,IN,Rome,IT,"445.282","$890.87",true,"Security Delay"
"Oct 29, 2021 @ 10:47:49.000",JetBeats,Rome,IT,Stockholm,SE,"204.259","$400.44",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 10:38:26.000","Kibana Airlines",Milan,IT,Munich,DE,"23.476","$636.06",true,"No Delay"
"Oct 29, 2021 @ 10:29:01.000","ES-Air",Spokane,US,Sydney,AU,"799.342","$252.36",false,"No Delay"
"Oct 29, 2021 @ 10:29:01.000","ES-Air",Warsaw,PL,Winnipeg,CA,"520.438","$662.45",false,"No Delay"
"Oct 29, 2021 @ 10:28:42.000",JetBeats,Copenhagen,DK,Bogota,CO,"916.349","$304",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 10:28:42.000",JetBeats,Indianapolis,US,Tampa,US,"122.523","$134.97",false,"No Delay"
"Oct 29, 2021 @ 10:24:12.000","Kibana Airlines",Moscow,RU,Belogorsk,RU,"467.236","$142.23",false,"No Delay"
"Oct 29, 2021 @ 10:18:11.000","Kibana Airlines",Pittsburgh,US,Torino,IT,"341.588","$698.89",false,"No Delay"
"Oct 29, 2021 @ 10:15:09.000",JetBeats,Hartford,US,Munich,DE,"316.851","$847.18",false,"No Delay"
"Oct 29, 2021 @ 10:14:57.000","Logstash Airways","Frankfurt am Main",DE,Savannah,US,"683.393","$874.09",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 10:11:18.000","Kibana Airlines",Quito,EC,Montreal,CA,"556.996","$588",false,"NAS Delay"
"Oct 29, 2021 @ 10:09:42.000",JetBeats,Munich,DE,Verona,IT,"300.995","$816.91",false,"Carrier Delay"
"Oct 29, 2021 @ 10:06:13.000","ES-Air",Rome,IT,Sydney,AU,"1,545.746","$257.27",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 09:54:41.000","ES-Air",Bogota,CO,Tucson,US,"305.423","$793.14",false,"No Delay"
"Oct 29, 2021 @ 09:54:41.000","ES-Air",Treviso,IT,Belogorsk,RU,"589.387","$782.95",false,"No Delay"
"Oct 29, 2021 @ 09:52:59.000","Logstash Airways","Des Moines",US,Treviso,IT,"606.009","$727.45",false,"No Delay"
"Oct 29, 2021 @ 09:50:46.000","Kibana Airlines",Baltimore,US,Seattle,US,"264.778","$245.85",false,"Security Delay"
"Oct 29, 2021 @ 09:47:24.000","ES-Air",Stockholm,SE,Treviso,IT,"100.266","$725.13",false,"No Delay"
"Oct 29, 2021 @ 09:46:03.000","Kibana Airlines","New Delhi",IN,Treviso,IT,"393.378","$628.92",false,"No Delay"
"Oct 29, 2021 @ 09:37:21.000","Kibana Airlines",Moscow,RU,Vienna,AT,"119.05","$834.2",false,"No Delay"
"Oct 29, 2021 @ 09:33:33.000","Kibana Airlines",Tokyo,JP,Stockholm,SE,"907.639","$643.14",false,"Weather Delay"
"Oct 29, 2021 @ 09:31:30.000","ES-Air","Xi'an",CN,"Xi'an",CN,75,"$187",false,"NAS Delay"
"Oct 29, 2021 @ 09:31:16.000","Logstash Airways",Tulsa,US,Zurich,CH,"577.993","$404.6",false,"No Delay"
"Oct 29, 2021 @ 09:23:48.000","Logstash Airways","Raleigh/Durham",US,"Salt Lake City",US,"244.546","$105.74",false,"No Delay"
"Oct 29, 2021 @ 09:23:48.000","Kibana Airlines","Mexico City",MX,Sydney,AU,"1,137.405","$864.31",false,"NAS Delay"
"Oct 29, 2021 @ 09:23:48.000",JetBeats,Quito,EC,Pisa,IT,"826.654","$835.15",false,"No Delay"
"Oct 29, 2021 @ 09:23:07.000",JetBeats,Venice,IT,Zurich,CH,"21.424","$294.5",true,"No Delay"
"Oct 29, 2021 @ 09:22:08.000",JetBeats,Moline,US,Tucson,US,"189.977","$109.91",false,"No Delay"
"Oct 29, 2021 @ 09:21:48.000","Kibana Airlines",Tokyo,JP,Olenegorsk,RU,"369.356","$437.01",true,"No Delay"
"Oct 29, 2021 @ 09:18:55.000","ES-Air",Berlin,DE,"Las Vegas",US,"642.324","$522.26",false,"No Delay"
"Oct 29, 2021 @ 09:12:05.000","Logstash Airways",Bari,IT,Dubai,AE,"220.265","$344.02",false,"No Delay"
"Oct 29, 2021 @ 09:09:26.000","Logstash Airways",Seoul,KR,Torino,IT,"499.531","$677.16",false,"No Delay"
"Oct 29, 2021 @ 09:06:11.000",JetBeats,Rome,IT,Torino,IT,"27.866","$108.01",false,"No Delay"
"Oct 29, 2021 @ 09:05:00.000","ES-Air",Mumbai,IN,Newark,US,"739.095","$273.99",false,"No Delay"
"Oct 29, 2021 @ 09:01:22.000","Logstash Airways","Xi'an",CN,Zurich,CH,"419.178","$808.09",false,"No Delay"
"Oct 29, 2021 @ 09:00:46.000","Logstash Airways","San Diego",US,Zurich,CH,"640.46","$607.66",true,"No Delay"
"Oct 29, 2021 @ 09:00:46.000","Logstash Airways",Memphis,US,Treviso,IT,"509.569","$306.85",false,"No Delay"
"Oct 29, 2021 @ 09:00:00.000",JetBeats,Tulsa,US,Vienna,AT,"655.77","$262.67",false,"No Delay"
"Oct 29, 2021 @ 09:00:00.000","ES-Air",Copenhagen,DK,Dublin,IE,"95.815","$996.05",false,"No Delay"
"Oct 29, 2021 @ 09:00:00.000","Kibana Airlines",Ottawa,CA,Washington,US,"405.302","$402.49",true,"Carrier Delay"
"Oct 29, 2021 @ 08:52:40.000",JetBeats,Osaka,JP,Miami,US,"616.017","$528.78",false,"No Delay"
"Oct 29, 2021 @ 08:49:50.000",JetBeats,Santiago,CL,Montreal,CA,"436.934","$334.56",false,"No Delay"
"Oct 29, 2021 @ 08:47:44.000","ES-Air",Tokyo,JP,Zurich,CH,"945.643","$543.97",false,"Carrier Delay"
"Oct 29, 2021 @ 08:47:31.000","Kibana Airlines",Munich,DE,Reno,US,"833.408","$521.21",false,"No Delay"
"Oct 29, 2021 @ 08:43:07.000","ES-Air",Milan,IT,Oslo,NO,"81.411","$505.54",true,"No Delay"
"Oct 29, 2021 @ 08:42:56.000","Kibana Airlines",Rome,IT,Naples,IT,"87.469","$132.97",false,"NAS Delay"
"Oct 29, 2021 @ 08:40:53.000","Kibana Airlines",Oslo,NO,Venice,IT,"116.905","$706.85",false,"No Delay"
"Oct 29, 2021 @ 08:35:38.000","Logstash Airways",Bangor,US,Zurich,CH,"409.277","$254.67",false,"No Delay"
"Oct 29, 2021 @ 08:24:30.000","Kibana Airlines",Manchester,GB,Treviso,IT,"103.804","$392.35",false,"No Delay"
"Oct 29, 2021 @ 08:13:13.000","Kibana Airlines",Pisa,IT,Verona,IT,"11.427","$141.76",false,"No Delay"
"Oct 29, 2021 @ 08:08:22.000","Logstash Airways","Chitose / Tomakomai",JP,"Chitose / Tomakomai",JP,0,"$248.4",false,"No Delay"
"Oct 29, 2021 @ 08:03:34.000","ES-Air",Casper,US,London,GB,"701.284","$550.86",false,"NAS Delay"
"Oct 29, 2021 @ 07:56:35.000","Logstash Airways","Abu Dhabi",AE,Lima,PE,"703.63","$404.05",false,"No Delay"
"Oct 29, 2021 @ 07:47:05.000","Logstash Airways",Winnipeg,CA,Winnipeg,CA,360,"$247.76",false,"Weather Delay"
"Oct 29, 2021 @ 07:39:44.000",JetBeats,Jackson,US,London,GB,"659.129","$908.65",false,"No Delay"
"Oct 29, 2021 @ 07:38:54.000",JetBeats,Pittsburgh,US,Stockholm,SE,"390.976","$682.79",false,"No Delay"
"Oct 29, 2021 @ 07:34:57.000","Logstash Airways",Atlanta,US,Toronto,CA,"59.484","$799.58",false,"No Delay"
"Oct 29, 2021 @ 07:11:51.000","ES-Air",Venice,IT,Venice,IT,0,"$100.58",true,"No Delay"
"Oct 29, 2021 @ 07:11:36.000",JetBeats,Pisa,IT,Treviso,IT,"14.494","$151.24",false,"No Delay"
"Oct 29, 2021 @ 07:11:25.000","ES-Air",Rome,IT,Verona,IT,"19.717","$123.26",false,"No Delay"
"Oct 29, 2021 @ 07:07:53.000",JetBeats,Verona,IT,"Xi'an",CN,"377.499","$284.74",false,"No Delay"
"Oct 29, 2021 @ 06:52:11.000","Logstash Airways","Chitose / Tomakomai",JP,Treviso,IT,"693.277","$459.55",false,"No Delay"
"Oct 29, 2021 @ 06:40:12.000",JetBeats,Quito,EC,Memphis,US,"274.568","$936.7",false,"NAS Delay"
"Oct 29, 2021 @ 06:40:12.000","Logstash Airways",Tokyo,JP,Hyderabad,IN,"533.34","$273.27",false,"No Delay"
"Oct 29, 2021 @ 06:38:51.000","Kibana Airlines",Paris,FR,Palermo,IT,"113.188","$891.41",true,"No Delay"
"Oct 29, 2021 @ 06:37:56.000","Logstash Airways",Norfolk,US,Verona,IT,"637.149","$520.39",false,"No Delay"
"Oct 29, 2021 @ 06:31:49.000","ES-Air",London,GB,Spokane,US,"359.024","$302.96",false,"No Delay"
"Oct 29, 2021 @ 06:31:49.000","ES-Air",Bogota,CO,Winnipeg,CA,"455.032","$740.52",false,"No Delay"
"Oct 29, 2021 @ 06:29:13.000",JetBeats,Shanghai,CN,Stockholm,SE,"647.378","$605.96",false,"No Delay"
"Oct 29, 2021 @ 06:28:29.000","Kibana Airlines",Cincinnati,US,Olenegorsk,RU,"392.417","$425.4",false,"No Delay"
"Oct 29, 2021 @ 06:27:32.000","Kibana Airlines",Paris,FR,Mumbai,IN,"333.403","$495.09",false,"No Delay"
"Oct 29, 2021 @ 06:25:47.000","ES-Air",Naples,IT,Ottawa,CA,"390.418","$924.77",false,"NAS Delay"
"Oct 29, 2021 @ 06:11:36.000","Logstash Airways",Bangalore,IN,Oslo,NO,"573.456","$874.48",false,"No Delay"
"Oct 29, 2021 @ 06:04:51.000","ES-Air",Melbourne,AU,Johannesburg,ZA,"544.131","$379.75",false,"No Delay"
"Oct 29, 2021 @ 06:04:02.000","Kibana Airlines",Johannesburg,ZA,Oslo,NO,"461.681","$375.1",false,"No Delay"
"Oct 29, 2021 @ 05:48:49.000","Logstash Airways",Seoul,KR,Naples,IT,"525.202","$963.44",false,"No Delay"
"Oct 29, 2021 @ 05:48:33.000",JetBeats,Casper,US,Stockholm,SE,"548.748","$900.33",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 05:47:13.000",JetBeats,Rome,IT,Tulsa,US,"676.947","$916.02",false,"Weather Delay"
"Oct 29, 2021 @ 05:41:53.000","Kibana Airlines",Tokoname,JP,Lima,PE,"1,471.197","$801.53",false,"Carrier Delay"
"Oct 29, 2021 @ 05:38:38.000","ES-Air","Frankfurt am Main",DE,Seoul,KR,"428.722","$947.64",false,"No Delay"
"Oct 29, 2021 @ 05:28:55.000","Kibana Airlines",Erie,US,Seoul,KR,"1,079.288","$831.5",false,"NAS Delay"
"Oct 29, 2021 @ 05:27:34.000","Kibana Airlines",Seattle,US,Zurich,CH,"445.424","$955.71",false,"No Delay"
"Oct 29, 2021 @ 05:22:15.000","Kibana Airlines",Cincinnati,US,Zurich,CH,"397.819","$592.29",false,"No Delay"
"Oct 29, 2021 @ 05:20:29.000","ES-Air","Jebel Ali",AE,Osaka,JP,"678.537","$600.3",false,"Carrier Delay"
"Oct 29, 2021 @ 05:13:31.000","Kibana Airlines",Belogorsk,RU,Vienna,AT,"362.014","$493.07",false,"No Delay"
"Oct 29, 2021 @ 05:13:27.000",JetBeats,Manchester,GB,Moscow,RU,"181.562","$554.95",false,"No Delay"
"Oct 29, 2021 @ 05:13:27.000","ES-Air",Berlin,DE,Osaka,JP,"804.851","$651.96",false,"No Delay"
"Oct 29, 2021 @ 05:07:11.000","Kibana Airlines",Venice,IT,Zurich,CH,"30.35","$475.03",false,"No Delay"
"Oct 29, 2021 @ 05:01:28.000","ES-Air",Brisbane,AU,Toronto,CA,"1,469.066","$745.33",false,"Weather Delay"
"Oct 29, 2021 @ 04:56:52.000","Logstash Airways",Rome,IT,Melbourne,AU,"888.062","$826.89",false,"No Delay"
"Oct 29, 2021 @ 04:50:42.000","Logstash Airways","Fort Wayne",US,Hyderabad,IN,"784.891","$435.15",false,"No Delay"
"Oct 29, 2021 @ 04:50:42.000","Kibana Airlines",Berlin,DE,Bangalore,IN,"475.321","$565.79",false,"No Delay"
"Oct 29, 2021 @ 04:48:53.000",JetBeats,Moscow,RU,Verona,IT,"146.158","$777.32",false,"No Delay"
"Oct 29, 2021 @ 04:48:53.000","ES-Air",Bogota,CO,Ottawa,CA,"346.41","$866.42",false,"No Delay"
"Oct 29, 2021 @ 04:40:37.000",JetBeats,Oslo,NO,Washington,US,"369.068","$397.3",false,"No Delay"
"Oct 29, 2021 @ 04:40:05.000",JetBeats,Johannesburg,ZA,Pittsburgh,US,"1,115.462","$815.9",false,"Late Aircraft Delay"
"Oct 29, 2021 @ 04:40:05.000","Logstash Airways",Belleville,US,Sydney,AU,"1,124.329","$941.23",false,"No Delay"
"Oct 29, 2021 @ 04:39:05.000","ES-Air",Orlando,US,Phoenix,US,"269.977","$114.75",false,"No Delay"
"Oct 29, 2021 @ 03:50:03.000","Logstash Airways",Tokoname,JP,Munich,DE,"465.039","$383.15",false,"No Delay"
"Oct 29, 2021 @ 03:47:04.000","Logstash Airways",Treviso,IT,"Xi'an",CN,"391.252","$794.76",false,"No Delay"
"Oct 29, 2021 @ 03:46:26.000","ES-Air",Cagliari,IT,Quito,EC,"699.835","$926.57",false,"No Delay"
"Oct 29, 2021 @ 03:43:34.000","Logstash Airways",Minneapolis,US,"Raleigh/Durham",US,"121.359","$153.46",false,"No Delay"
"Oct 29, 2021 @ 03:25:20.000","Logstash Airways",Seoul,KR,London,GB,"1,033.24","$686.05",false,"Carrier Delay"
"Oct 29, 2021 @ 03:19:20.000",JetBeats,Bangalore,IN,Olenegorsk,RU,"327.449","$423.2",false,"No Delay"
"Oct 29, 2021 @ 03:19:20.000","Kibana Airlines",Venice,IT,Verona,IT,"82.195","$110.38",false,"NAS Delay"
"Oct 29, 2021 @ 03:18:14.000","Kibana Airlines",Zurich,CH,Zurich,CH,285,"$162.09",false,"Carrier Delay"
"Oct 29, 2021 @ 03:16:54.000","Logstash Airways",Cologne,DE,"San Juan",PR,"660.106","$828.78",false,"No Delay"
"Oct 29, 2021 @ 03:04:57.000","Logstash Airways",Genova,IT,Osaka,JP,"779.71","$853.28",false,"Late Aircraft Delay"
